ID,Event,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Error
usp2014gyqn,20140409T204940,P,BL,BB19B,,HHZ,-21.0662,-48.5279,0.4739622562125565,,,2014-04-09T20:49:43.974670Z,2014-04-09T20:49:40.000000Z,2014-04-09T20:49:33.974670Z,2014-04-09T20:50:33.974670Z,,,,,Error getting magnitude: 'NoneType' object has no attribute 'mag'
usp2014gyqn,20140409T204940,S,BL,BB19B,,HHE,,,,-21.07,-48.53,,2014-04-09T20:49:40.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2021ezmw,20210312T210220,Sg,GT,CPUP,00,BHE,,,,-25.8,-56.89,,2021-03-12T21:02:20.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2021ezmw,20210312T210220,Pg,GT,CPUP,00,BHZ,,,,-25.8,-56.89,,2021-03-12T21:02:20.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020hkyw,20200415T144020,S,BR,PDRB,,HHT,,,,-11.6123,-56.7317,,2020-04-15T14:40:20.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022gpbs,20220404T150742,S,NB,NBMO,,HHT,,,,-3.3116,-40.0374,,2022-04-04T15:07:42.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014oaxt,20140719T173030,S,BR,NPGB,,HHR,,,,-7.05,-55.3633,,2014-07-19T17:30:30.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015rxwc,20150912T232435,S,NB,NBAN,,HHE,,,,-9.4065,-36.1218,,2015-09-12T23:24:35.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018cdft,20180131T052234,S,BX,LDASE,,HHE,,,,-23.3511,-51.1948,,2018-01-31T05:22:34.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019dmvk,20190219T170854,S,BX,LDASE,,HHT,,,,-23.3238,-51.1996,,2019-02-19T17:08:54.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014kloc,20140529T145830,S,ON,CAM01,,HHT,,,,-21.8477,-41.6596,,2014-05-29T14:58:30.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015cjmh,20150203T153035,S,NB,NBRF,,HHE,,,,-8.358922005,-35.99222565,,2015-02-03T15:30:35.694424Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015cjmh,20150203T153035,S,NB,NBPA,,HHE,,,,-8.358922005,-35.99222565,,2015-02-03T15:30:35.694424Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015cjmh,20150203T153035,P,IU,RCBR,10,BHZ,,,,-8.358922005,-35.99222565,,2015-02-03T15:30:35.694424Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015cjmh,20150203T153035,S,IU,RCBR,10,BHE,,,,-8.358922005,-35.99222565,,2015-02-03T15:30:35.694424Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015cjmh,20150203T153035,S,NB,NBLI,,HHN,,,,-8.358922005,-35.99222565,,2015-02-03T15:30:35.694424Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015phgr,20150806T102128,S,BL,BB19B,,HHR,,,,-21.0476,-48.5,,2015-08-06T10:21:28.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016fwub,20160324T144815,S,BL,AQDB,,HHR,,,,-20.4778,-55.7038,,2016-03-24T14:48:15.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2017espk,20170309T022256,S,BX,TQJ2B,,HHT,,,,-21.28777504,-48.58082199,,2017-03-09T02:22:56.463907Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2017espk,20170309T022256,P,BX,TQJ4A,,HHZ,,,,-21.28777504,-48.58082199,,2017-03-09T02:22:56.463907Z,,,,,,,Error getting channel metadata: No matching channel metadata found.
usp2017espk,20170309T022256,S,BX,TQJ4A,,HHR,,,,-21.28777504,-48.58082199,,2017-03-09T02:22:56.463907Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018bojv,20180123T022350,S,BX,LDASE,,HHN,,,,-23.35,-51.19,,2018-01-23T02:23:50.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019ianq,20190425T031002,S,BL,CNLB,,HHT,,,,-29.3323,-50.8499,,2019-04-25T03:10:02.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019nstm,20190715T061550,S,BR,PDRB,,HHT,,,,-11.6112,-56.7327,,2019-07-15T06:15:50.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014jybg,20140522T054256,S,BL,BSCB,,HHR,,,,-21.053,-44.6555,,2014-05-22T05:42:56.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014lafu,20140606T154844,S,BR,SALV,,HHT,,,,-15.8001,-55.6093,,2014-06-06T15:48:44.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019dkga,20190218T070046,S,BR,SNDB,,HHT,,,,-11.9723,-51.2855,,2019-02-18T07:00:46.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020qlqm,20200822T012344,S,BL,CNLB,,HHZ,,,,-29.379,-50.882,,2020-08-22T01:23:44.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022havu,20220411T014555,S,BL,FRTB,,HHT,,,,-20.94091988,-48.67777252,,2022-04-11T01:45:55.332847Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022havu,20220411T014555,S,BL,CANS,,HHT,,,,-20.94091988,-48.67777252,,2022-04-11T01:45:55.332847Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022havu,20220411T014555,Sg,BL,BB19B,,HHT,,,,-20.94091988,-48.67777252,,2022-04-11T01:45:55.332847Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022jzyj,20220523T063143,Sg,BL,BB19B,,HHT,,,,-20.9644,-48.6512,,2022-05-23T06:31:43.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022jzyj,20220523T063143,Pg,BL,BB19B,,HHZ,,,,-20.9644,-48.6512,,2022-05-23T06:31:43.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023fcfe,20230314T083412,Sg,BL,BB19B,,HHZ,,,,-21.0905,-48.665,,2023-03-14T08:34:12.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023fcfe,20230314T083412,Pg,BL,BB19B,,HHZ,,,,-21.0905,-48.665,,2023-03-14T08:34:12.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016bhtr,20160119T112609,S,BX,LDASE,,HHT,,,,-23.33683333,-51.1685,,2016-01-19T11:26:09.439999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016bhtr,20160119T112609,S,BX,LDAE,,HHT,,,,-23.33683333,-51.1685,,2016-01-19T11:26:09.439999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016bhtr,20160119T112609,S,BX,LDAW,,HHT,,,,-23.33683333,-51.1685,,2016-01-19T11:26:09.439999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2017qdbb,20170818T083122,S,ON,VAS01,,HHT,,,,-21.17993736,-44.9434166,,2017-08-18T08:31:22.994525Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2017qdbb,20170818T083122,S,BL,BSCB,,HHT,,,,-21.17993736,-44.9434166,,2017-08-18T08:31:22.994525Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019ulpl,20191018T230047,S,IU,RCBR,10,BH2,,,,-5.6217,-35.5967,,2019-10-18T23:00:47.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019ulpl,20191018T230047,P,IU,RCBR,10,BHZ,,,,-5.6217,-35.5967,,2019-10-18T23:00:47.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019unma,20191019T233352,S,IU,RCBR,10,BH2,,,,-5.6217,-35.5967,,2019-10-19T23:33:52.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019unma,20191019T233352,P,IU,RCBR,10,BHZ,,,,-5.6217,-35.5967,,2019-10-19T23:33:52.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2021reil,20210902T065455,S,BL,ITAB,,HHT,,,,-27.2331,-52.1262,,2021-09-02T06:54:55.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014klix,20140529T122054,S,BL,BSCB,,HHE,,,,-21.0654,-44.6645,,2014-05-29T12:20:54.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014pgna,20140806T002623,S,BL,CNLB,,HHE,,,,-29.4694,-50.8636,,2014-08-06T00:26:23.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016asmh,20160111T023934,S,BX,LDAE,,HHT,,,,-23.2775,-51.169,,2016-01-11T02:39:34.799999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016asmh,20160111T023934,S,BX,LDASE,,HHT,,,,-23.2775,-51.169,,2016-01-11T02:39:34.799999Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2017gagp,20170327T123315,S,BR,ARAG,,HHT,,,,-15.7103,-51.8145,,2017-03-27T12:33:15.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018pubu,20180813T103911,S,ON,MAN01,,HH2,,,,-22.8913,-43.948,,2018-08-13T10:39:11.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018purz,20180813T185054,S,ON,VAS01,,HHT,,,,-22.87168121,-44.04551697,,2018-08-13T18:50:54.897879Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018purz,20180813T185054,S,ON,MAN01,,HHT,,,,-22.87168121,-44.04551697,,2018-08-13T18:50:54.897879Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019wlmi,20191116T083125,S,NB,NBAN,,HHE,,,,-4.239026546,-38.24504852,,2019-11-16T08:31:25.943991Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019wlmi,20191116T083125,P,IU,RCBR,10,BHZ,,,,-4.239026546,-38.24504852,,2019-11-16T08:31:25.943991Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019wlmi,20191116T083125,S,IU,RCBR,10,BH2,,,,-4.239026546,-38.24504852,,2019-11-16T08:31:25.943991Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2021laza,20210607T013211,S,NB,NBPN,,HHT,,,,-11.1837,-40.5212,,2021-06-07T01:32:11.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023iafm,20230424T230338,S,BL,BB19B,,HHR,,,,-21.27,-48.48,,2023-04-24T23:03:38.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023ivdo,20230506T095659,S,BL,BB19B,,HHZ,,,,-21.27,-48.48,,2023-05-06T09:56:59.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014kdlg,20140525T042636,S,BL,BSCB,,HHZ,,,,-21.0644,-44.6595,,2014-05-25T04:26:36.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014pdar,20140804T024559,S,BL,CNLB,,HHE,,,,-29.4713,-50.8602,,2014-08-04T02:45:59.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015dhro,20150216T212501,S,IU,SAML,10,BHE,,,,-9.394335747,-65.65827179,,2015-02-16T21:25:01.201290Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015dhro,20150216T212501,P,IU,SAML,10,BHZ,,,,-9.394335747,-65.65827179,,2015-02-16T21:25:01.201290Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015dhro,20150216T212501,S,BR,ETMB,,HHE,,,,-9.394335747,-65.65827179,,2015-02-16T21:25:01.201290Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015oucr,20150730T053441,S,BL,BB19B,,HHN,,,,-21.054,-48.504,,2015-07-30T05:34:41.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015pgki,20150805T230439,S,BL,BB19B,,HHN,,,,-21.054,-48.504,,2015-08-05T23:04:39.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018blwx,20180121T173624,S,BX,LDASE,,HHE,,,,-23.354,-51.192,,2018-01-21T17:36:24.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018kric,20180601T184528,S,BR,PDRB,,HHT,,,,-11.6056,-56.7306,,2018-06-01T18:45:28.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018ujoj,20181017T201145,S,IU,RCBR,10,BHT,,,,-8.854492188,-36.2779808,,2018-10-17T20:11:45.979450Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018ujoj,20181017T201145,P,IU,RCBR,10,BHZ,,,,-8.854492188,-36.2779808,,2018-10-17T20:11:45.979450Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018ujoj,20181017T201145,S,NB,NBCA,,HHT,,,,-8.854492188,-36.2779808,,2018-10-17T20:11:45.979450Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018ujoj,20181017T201145,S,NB,NBAN,,HHT,,,,-8.854492188,-36.2779808,,2018-10-17T20:11:45.979450Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020fufu,20200323T051958,P,BX,TQJ8A,00,EHZ,,,,-21.06603622,-48.6469841,,2020-03-23T05:19:58.595349Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020fufu,20200323T051958,S,BX,TQJ8A,00,EHT,,,,-21.06603622,-48.6469841,,2020-03-23T05:19:58.595349Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020fufu,20200323T051958,S,BL,BB19B,,HHZ,,,,-21.06603622,-48.6469841,,2020-03-23T05:19:58.595349Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020rkpd,20200904T170720,S,BL,CNLB,,HH1,,,,-29.379,-50.882,,2020-09-04T17:07:20.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2021bsjh,20210125T064010,Sg,NB,NBPN,,HHT,,,,-11.1757,-40.5597,,2021-01-25T06:40:10.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2021bsjh,20210125T064010,Pg,NB,NBPN,,HHZ,,,,-11.1757,-40.5597,,2021-01-25T06:40:10.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023hjuw,20230415T233100,Sg,BL,BB19B,,HHT,,,,-21.09,-48.66,,2023-04-15T23:31:00.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023oxvx,20230801T064127,S,BL,BB19B,,HHT,,,,-21.08,-48.69,,2023-08-01T06:41:27.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2013apqf,20130109T131352,S,BL,MCI6,,HHT,,,,-16.7083168,-43.88937378,,2013-01-09T13:13:52.548336Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2013apqf,20130109T131352,S,BL,MCI8,,HHT,,,,-16.7083168,-43.88937378,,2013-01-09T13:13:52.548336Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2013apqf,20130109T131352,S,BL,MCI7,,HHT,,,,-16.7083168,-43.88937378,,2013-01-09T13:13:52.548336Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014lsvk,20140616T200926,S,BR,JANB,,HHZ,,,,-16.6903,-43.8159,,2014-06-16T20:09:26.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014lsvk,20140616T200926,S,BR,MC01,,HHT,,,,-16.6903,-43.8159,,2014-06-16T20:09:26.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015pjdm,20150807T110117,S,BL,SJMB,,HHT,,,,-16.72894287,-43.85603333,,2015-08-07T11:01:17.326714Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015pjdm,20150807T110117,S,BR,JANB,,HHT,,,,-16.72894287,-43.85603333,,2015-08-07T11:01:17.326714Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2015pjdm,20150807T110117,S,BR,MC01,,HHT,,,,-16.72894287,-43.85603333,,2015-08-07T11:01:17.326714Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016sobl,20160920T201657,S,NB,NBLA,,HHT,,,,-8.669340134,-35.32483292,,2016-09-20T20:16:57.441520Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016sobl,20160920T201657,S,IU,RCBR,10,BHT,,,,-8.669340134,-35.32483292,,2016-09-20T20:16:57.441520Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016sobl,20160920T201657,P,IU,RCBR,10,BHZ,,,,-8.669340134,-35.32483292,,2016-09-20T20:16:57.441520Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2016sobl,20160920T201657,S,NB,NBRF,,HHT,,,,-8.669340134,-35.32483292,,2016-09-20T20:16:57.441520Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2017esor,20170309T020159,S,BX,TQJ4A,,HHT,,,,-21.30098724,-48.52856064,,2017-03-09T02:01:59.136685Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2017esor,20170309T020159,P,BX,TQJ4A,,HHZ,,,,-21.30098724,-48.52856064,,2017-03-09T02:01:59.136685Z,,,,,,,Error getting channel metadata: No matching channel metadata found.
usp2017esor,20170309T020159,S,BX,TQJ2B,,HHT,,,,-21.30098724,-48.52856064,,2017-03-09T02:01:59.136685Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2018nkbf,20180710T115552,S,NB,NBPB,,HHN,,,,-5.72,-39.55,,2018-07-10T11:55:52.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019axor,20190113T213223,S,BR,PDRB,,HHE,,,,-11.6138,-56.7304,,2019-01-13T21:32:23.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2019vjbz,20191031T192906,S,BR,PDRB,,HHT,,,,-11.6071,-56.7269,,2019-10-31T19:29:06.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020eqvp,20200307T031349,P,BX,TQJ8A,00,EHZ,,,,-21.31612206,-48.64090729,,2020-03-07T03:13:49.977714Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020eqvp,20200307T031349,S,BX,TQJ8A,00,EHT,,,,-21.31612206,-48.64090729,,2020-03-07T03:13:49.977714Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020eqvp,20200307T031349,S,BX,TQJ3B,,HHT,,,,-21.31612206,-48.64090729,,2020-03-07T03:13:49.977714Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020eqvp,20200307T031349,S,BL,BB19B,,HHT,,,,-21.31612206,-48.64090729,,2020-03-07T03:13:49.977714Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020fuko,20200323T074347,S,BX,TQJ3B,,HHE,,,,-21.08092499,-48.69001007,,2020-03-23T07:43:47.990402Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020fuko,20200323T074347,P,BX,TQJ8A,00,EHZ,,,,-21.08092499,-48.69001007,,2020-03-23T07:43:47.990402Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020fuko,20200323T074347,S,BX,TQJ8A,00,EHE,,,,-21.08092499,-48.69001007,,2020-03-23T07:43:47.990402Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020fuko,20200323T074347,S,BL,BB19B,,HHE,,,,-21.08092499,-48.69001007,,2020-03-23T07:43:47.990402Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020khfd,20200526T055423,S,NB,NBPS,,HHT,,,,-3.90350771,-39.96219254,,2020-05-26T05:54:23.804882Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2020khfd,20200526T055423,S,NB,NBMO,,HHT,,,,-3.90350771,-39.96219254,,2020-05-26T05:54:23.804882Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022ejxy,20220304T082751,S,NB,NBPN,,HHT,,,,-11.2741,-40.4026,,2022-03-04T08:27:51.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022ggif,20220330T201019,Sg,BL,BB19B,,HHE,,,,-20.9745,-48.6036,,2022-03-30T20:10:19.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022ggif,20220330T201019,Pg,BL,BB19B,,HHZ,,,,-20.9745,-48.6036,,2022-03-30T20:10:19.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022infq,20220502T015416,Sg,BL,BB19B,,HHT,,,,-20.9662,-48.65,,2022-05-02T01:54:16.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022jzyq,20220523T063948,Sg,BL,BB19B,,HHE,,,,-20.9638,-48.6512,,2022-05-23T06:39:48.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022jzyq,20220523T063948,Pg,BL,BB19B,,HHZ,,,,-20.9638,-48.6512,,2022-05-23T06:39:48.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022nlvl,20220711T111720,S,NB,NBLA,,HHT,,,,-11.18955231,-40.49771881,,2022-07-11T11:17:20.951249Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2022nlvl,20220711T111720,S,NB,NBPN,,HHT,,,,-11.18955231,-40.49771881,,2022-07-11T11:17:20.951249Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023hidl,20230415T013455,S,BL,FRTB,,HHT,,,,-21.09280586,-48.60606384,,2023-04-15T01:34:55.466867Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023hidl,20230415T013455,S,BL,BB19B,,HHT,,,,-21.09280586,-48.60606384,,2023-04-15T01:34:55.466867Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2023irrq,20230504T123031,S,BL,BB19B,,HHT,,,,-21.09,-48.68,,2023-05-04T12:30:31.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014fmhx,20140319T211749,S,BL,BB19B,,HHR,,,,-21.0769,-48.5351,,2014-03-19T21:17:49.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014jlhk,20140515T060338,S,BL,SJMB,,HHT,,,,-16.66086578,-43.88510513,,2014-05-15T06:03:38.466266Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014jlhk,20140515T060338,S,BR,JANB,,HHR,,,,-16.66086578,-43.88510513,,2014-05-15T06:03:38.466266Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014jlhk,20140515T060338,S,BR,MC01,,HHE,,,,-16.66086578,-43.88510513,,2014-05-15T06:03:38.466266Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014jybk,20140522T054726,S,BL,BSCB,,HHZ,,,,-21.0555,-44.6637,,2014-05-22T05:47:26.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014lhws,20140610T201941,S,BR,JANB,,HHR,,,,-16.63834763,-43.89108658,,2014-06-10T20:19:41.973699Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014lhws,20140610T201941,S,BR,MC01,,HHN,,,,-16.63834763,-43.89108658,,2014-06-10T20:19:41.973699Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014ntur,20140715T195953,S,BR,JANB,,HHE,,,,-16.67769432,-43.90724564,,2014-07-15T19:59:53.087426Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014ntur,20140715T195953,S,BR,MC01,,HHN,,,,-16.67769432,-43.90724564,,2014-07-15T19:59:53.087426Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014nxab,20140717T140657,S,BR,MC01,,HHN,,,,-16.688,-43.8182,,2014-07-17T14:06:57.000000Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014oszv,20140729T145949,S,BL,BSCB,,HHE,,,,-16.65819359,-43.88702393,,2014-07-29T14:59:49.444312Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014oszv,20140729T145949,S,BL,SJMB,,HHE,,,,-16.65819359,-43.88702393,,2014-07-29T14:59:49.444312Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014oszv,20140729T145949,S,BR,JANB,,HHE,,,,-16.65819359,-43.88702393,,2014-07-29T14:59:49.444312Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014oszv,20140729T145949,S,BR,MC01,,HHN,,,,-16.65819359,-43.88702393,,2014-07-29T14:59:49.444312Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014plgw,20140808T145958,S,BR,MC01,,HHT,,,,-16.70342827,-44.00864792,,2014-08-08T14:59:58.920383Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014plgw,20140808T145958,S,BR,JANB,,HHT,,,,-16.70342827,-44.00864792,,2014-08-08T14:59:58.920383Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2014qfit,20140819T144023,S,BR,JANB,,HHE,,,,-16.69898987,-43.88476181,,2014-08-19T14:40:23.106046Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
